notebook_name,source_table,source_type,destination_table,destination_type
./dw_cash/contract_daily.ipynb,contract_score_fiza_v4_v5 (dlc_data.db),PARQUET,,
./dw_cash/dw_tinvay_customer_dim_init.ipynb,datatoamber_v2 (vc_fi_data.db),PARQUET,tmp_dw_tinvay_customer_dim (vc_data_dwh.db),PARQUET
./dw_cash/dw_tinvay_customer_dim_init.ipynb,dataprofiletoamber_v2 (vc_fi_data.db),PARQUET,,
./dw_cash/dw_tinvay_customer_dim_init.ipynb,dw_tinvay_contract_dim (vc_data_dwh.db),PARQUET,,
./dw_cash/dw_tinvay_customer_dim_daily.ipynb,datatoamber_v2 (vc_fi_data.db),PARQUET,dw_tinvay_customer_dim (vc_data_dwh.db),PARQUET
./dw_cash/dw_tinvay_customer_dim_daily.ipynb,dataprofiletoamber_v2 (vc_fi_data.db),PARQUET,tmp_dw_tinvay_customer_dim (vc_data_dwh.db),PARQUET
./dw_cash/dw_tinvay_customer_dim_daily.ipynb,dw_tinvay_contract_dim (vc_data_dwh.db),PARQUET,,
./dw_cash/dw_tinvay_customer_dim_daily.ipynb,tmp_dw_tinvay_customer_dim (vc_data_dwh.db),PARQUET,,
./dw_cash/dw_tinvay_customer_dim_daily.ipynb,dw_tinvay_customer_dim (vc_data_dwh.db),PARQUET,,
./dw_cash/collection_payment_data_daily.ipynb,collection_current (dlc_data.db),PARQUET,collection_payment_data (dlc_data.db),CSV
./dw_cash/collection_payment_data_daily.ipynb,product_info (dlc_data.db),PARQUET,,
./dw_cash/collection_payment_data_daily.ipynb,contract (dlc_data.db),PARQUET,,
./dw_cash/collection_payment_data_daily.ipynb,repayment_current_by_due_number (dlc_data.db),PARQUET,,
./dw_cash/collection_payment_data_daily.ipynb,contract_payback (dlc_data.db),PARQUET,,
./dw_cash/collection_payment_data_daily.ipynb,contract_vc (dlc_data.db),PARQUET,,
./dw_cash/collection_payment_data_daily.ipynb,tmp_repayment_current_by_month (dlc_data.db),PARQUET,,
./dw_cash/Untitled.ipynb,dw_card_type_sun_mapping_dim (vc_data_dwh.db),PARQUET,,
./dw_cash/dw_tinvay_contract_dim_BACKFILL.ipynb,daily_checkpoint_contract (vc_fi_data.db),PARQUET,,
./dw_cash/dw_tinvay_contract_dim_BACKFILL.ipynb,daily_checkpoint_balance (vc_fi_data.db),PARQUET,,
./dw_cash/vc_momo/matrix_tenor.ipynb,matrix_tenor (vc_fi_data.db),PARQUET,matrix_tenor (vc_risk.db),PARQUET
./dw_cash/vc_momo/matrix_tenor.ipynb,tmp_matrix_tenor (vc_data_dwh.db),PARQUET,tmp_matrix_tenor (vc_data_dwh.db),PARQUET
./dw_cash/vc_momo/matrix_tenor.ipynb,matrix_score (vc_fi_data.db),PARQUET,tmp_matrix_score (vc_data_dwh.db),PARQUET
./dw_cash/vc_momo/matrix_tenor.ipynb,tmp_matrix_score (vc_data_dwh.db),PARQUET,matrix_score (vc_fi_data.db),PARQUET
./dw_cash/vc_momo/matrix_tenor_v6.4.ipynb,matrix_tenor (vc_fi_data.db),PARQUET,tmp_matrix_tenor (vc_data_dwh.db),PARQUET
./dw_cash/vc_momo/matrix_tenor_v6.4.ipynb,tmp_matrix_tenor (vc_data_dwh.db),PARQUET,tmp_matrix_score (vc_data_dwh.db),PARQUET
./dw_cash/vc_momo/matrix_tenor_v6.4.ipynb,matrix_score (vc_fi_data.db),PARQUET,,
./dw_cash/vc_momo/matrix_tenor_v6.4.ipynb,tmp_matrix_score (vc_data_dwh.db),PARQUET,,
./dw_cash/vc_momo/product_matrix_ir0.ipynb,product_scheme_parquet (vc_fi_data.db),PARQUET,,
./dw_cash/vc_momo/matrix_tenor_v6.1.ipynb,matrix_score (vc_fi_data.db),PARQUET,tmp_matrix_score (vc_data_dwh.db),PARQUET
./dw_cash/vc_momo/matrix_tenor_v6.1.ipynb,tmp_matrix_score (vc_data_dwh.db),PARQUET,matrix_score (vc_fi_data.db),PARQUET
./dw_cash/test/data_json.ipynb,dop_log_api (tincard.db),PARQUET,,
./dw_webreport/dw_loan_bonds_fct_init.ipynb,tmp_dw_loan_bonds_fct (vc_data_dwh.db),CSV,dw_loan_bonds_fct (vc_data_dwh.db),PARQUET
./dw_webreport/dw_loan_bonds_fct_daily.ipynb,etl_loan_bonds_stg (vc_osystem.db),PARQUET,dw_loan_bonds_fct (vc_data_dwh.db),PARQUET
./dw_webreport/dw_loan_bonds_fct_daily.ipynb,dw_loan_bonds_fct (vc_data_dwh.db),PARQUET,,
./dw_webreport/dw_loan_dp_tctd_fct_daily.ipynb,etl_loan_dp_tctd_stg (vc_osystem.db),PARQUET,dw_loan_dp_tctd_fct (vc_data_dwh.db),PARQUET
./dw_webreport/dw_loan_dp_tctd_fct_init.ipynb,tmp_dw_loan_dp_tctd_fct (vc_data_dwh.db),CSV,dw_loan_dp_tctd_fct (vc_data_dwh.db),PARQUET
./dw_webreport/dw_loan_bank2k_fct.ipynb,etl_loan_bank2k_stg (vc_osystem.db),PARQUET,dw_loan_bank2k_fct (vc_data_dwh.db),PARQUET
./dw_webreport/dw_loan_bank2k_fct.ipynb,dw_loan_bank2k_fct (vc_data_dwh.db),PARQUET,,
